,Sell,Buying,Currency,Date
613,15.0142,14.8907,JPY,8/27/2020
614,14.9904,14.8669,JPY,8/26/2020
615,15.0038,14.8842,JPY,8/25/2020
616,15.0893,14.9638,JPY,8/24/2020
617,15.1209,14.9937,JPY,8/23/2020
618,15.1918,15.0633,JPY,8/19/2020
619,15.1755,15.0433,JPY,8/18/2020
620,15.0472,14.9186,JPY,8/17/2020
621,15.0035,14.8735,JPY,8/16/2020
622,14.9533,14.8291,JPY,8/13/2020
623,14.9869,14.8584,JPY,8/12/2020
624,15.1331,15.0054,JPY,8/11/2020
625,15.1214,14.9948,JPY,8/10/2020
626,15.1462,15.0193,JPY,8/9/2020
627,15.2106,15.0802,JPY,8/6/2020
628,15.1815,15.0549,JPY,8/5/2020
629,15.1278,15.0064,JPY,8/4/2020
630,15.2642,15.132,JPY,7/29/2020
631,15.2378,15.1111,JPY,7/28/2020
632,15.2414,15.1101,JPY,7/27/2020
633,15.1297,15.0006,JPY,7/26/2020
634,15.0054,14.8828,JPY,7/22/2020
635,14.9619,14.8364,JPY,7/21/2020
636,14.9764,14.8503,JPY,7/20/2020
637,14.9908,14.8596,JPY,7/19/2020
638,14.9774,14.8525,JPY,7/16/2020
639,15.0016,14.8814,JPY,7/15/2020
640,14.9239,14.798,JPY,7/14/2020
641,14.9479,14.8255,JPY,7/13/2020
642,14.9994,14.8761,JPY,7/12/2020
643,14.9628,14.8424,JPY,7/9/2020
644,14.9548,14.832,JPY,7/8/2020
645,14.9534,14.8311,JPY,7/7/2020
646,14.9964,14.8764,JPY,7/6/2020
647,15.0277,14.9081,JPY,7/5/2020
648,15.0418,14.9149,JPY,6/30/2020
649,15.1289,15.0067,JPY,6/29/2020
650,15.1453,15.0207,JPY,6/28/2020
651,15.1126,14.9925,JPY,6/25/2020
652,15.2375,15.1149,JPY,6/24/2020
653,15.1788,15.0514,JPY,6/23/2020
654,15.1924,15.07,JPY,6/22/2020
655,15.1954,15.0723,JPY,6/21/2020
656,15.2014,15.0734,JPY,6/18/2020
657,15.1337,15.0095,JPY,6/17/2020
658,15.1414,15.0178,JPY,6/16/2020
659,15.1248,15.005,JPY,6/15/2020
660,15.1355,15.0094,JPY,6/14/2020
661,15.1779,15.0465,JPY,6/11/2020
662,15.1391,15.0115,JPY,6/10/2020
663,15.0241,14.8958,JPY,6/9/2020
664,14.8709,14.7422,JPY,6/8/2020
665,14.8644,14.7392,JPY,6/7/2020
666,14.9471,14.8234,JPY,6/4/2020
667,14.8693,14.7458,JPY,6/3/2020
668,14.8733,14.7495,JPY,6/2/2020
669,14.8511,14.7269,JPY,6/1/2020
670,14.8073,14.6818,JPY,5/31/2020
671,14.7808,14.6591,JPY,5/21/2020
672,14.7602,14.6402,JPY,5/20/2020
673,14.7414,14.6184,JPY,5/19/2020
674,14.7805,14.658,JPY,5/18/2020
675,14.7805,14.6561,JPY,5/17/2020
676,14.7902,14.6683,JPY,5/14/2020
677,14.7791,14.6603,JPY,5/13/2020
678,14.7227,14.5976,JPY,5/12/2020
679,14.7474,14.624,JPY,5/11/2020
680,14.8318,14.7054,JPY,5/10/2020
681,14.8471,14.7234,JPY,5/7/2020
682,14.8792,14.7556,JPY,5/6/2020
683,14.8235,14.6992,JPY,5/5/2020
684,14.8135,14.6903,JPY,5/4/2020
685,14.793,14.6694,JPY,5/3/2020
686,14.8388,14.7143,JPY,4/30/2020
687,14.8597,14.7357,JPY,4/29/2020
688,14.8262,14.7024,JPY,4/28/2020
689,14.7722,14.6488,JPY,4/27/2020
690,14.7143,14.5924,JPY,4/26/2020
691,14.7008,14.5769,JPY,4/23/2020
692,14.6899,14.5706,JPY,4/22/2020
693,14.7296,14.6074,JPY,4/21/2020
694,14.6927,14.5716,JPY,4/16/2020
695,14.7365,14.6151,JPY,4/15/2020
696,14.7227,14.596,JPY,4/14/2020
697,14.641,14.5195,JPY,4/13/2020
698,14.5843,14.4611,JPY,4/12/2020
699,14.5454,14.4221,JPY,4/9/2020
700,14.5374,14.4165,JPY,4/8/2020
701,14.5049,14.3812,JPY,4/7/2020
702,14.4828,14.36,JPY,4/6/2020
703,14.5856,14.4612,JPY,4/5/2020
704,14.7252,14.6034,JPY,4/2/2020
705,14.7154,14.5926,JPY,4/1/2020
706,14.5789,14.4553,JPY,3/31/2020
707,14.6589,14.5338,JPY,3/30/2020
708,14.6616,14.5375,JPY,3/29/2020
709,14.3932,14.2709,JPY,3/26/2020
710,14.22,14.0995,JPY,3/25/2020
711,14.2649,14.1432,JPY,3/24/2020
712,14.349,14.225,JPY,3/23/2020
713,14.2765,14.1553,JPY,3/22/2020
714,14.3866,14.2675,JPY,3/19/2020
715,14.7326,14.604,JPY,3/18/2020
716,14.8209,14.697,JPY,3/17/2020
717,14.9538,14.8297,JPY,3/16/2020
718,14.6574,14.5354,JPY,3/15/2020
719,15.0685,14.9459,JPY,3/11/2020
720,15.0875,14.9664,JPY,3/10/2020
721,15.4259,15.3024,JPY,3/9/2020
722,14.9222,14.7978,JPY,3/8/2020
723,14.6881,14.5614,JPY,3/5/2020
724,14.6195,14.4962,JPY,3/4/2020
725,14.561,14.4425,JPY,3/3/2020
726,14.6049,14.4807,JPY,3/2/2020
727,14.5321,14.4046,JPY,3/1/2020
728,14.2602,14.1399,JPY,2/27/2020
729,14.182,14.0639,JPY,2/26/2020
730,14.1537,14.041,JPY,2/25/2020
731,14.0327,13.9137,JPY,2/24/2020
732,13.9886,13.8695,JPY,2/23/2020
733,13.9646,13.8499,JPY,2/20/2020
734,14.1808,14.0691,JPY,2/19/2020
735,14.3004,14.1842,JPY,2/18/2020
736,14.2977,14.1808,JPY,2/17/2020
737,14.3142,14.1991,JPY,2/16/2020
738,14.3618,14.2465,JPY,2/13/2020
739,14.3482,14.2339,JPY,2/12/2020
740,14.3622,14.2449,JPY,2/11/2020
741,14.3784,14.2612,JPY,2/10/2020
742,14.413,14.2929,JPY,2/9/2020
743,14.4014,14.285,JPY,2/6/2020
744,14.468,14.3447,JPY,2/5/2020
745,14.558,14.4317,JPY,2/4/2020
746,14.625,14.5095,JPY,2/3/2020
747,14.6417,14.5147,JPY,2/2/2020
748,14.5795,14.4644,JPY,1/30/2020
749,14.5464,14.4233,JPY,1/29/2020
750,14.5744,14.4564,JPY,1/28/2020
751,14.5555,14.4326,JPY,1/27/2020
752,14.4984,14.3825,JPY,1/26/2020
753,14.4662,14.3435,JPY,1/23/2020
754,14.4252,14.3077,JPY,1/22/2020
755,14.4069,14.2871,JPY,1/21/2020
756,14.389,14.27,JPY,1/20/2020
757,14.4204,14.2987,JPY,1/19/2020
758,14.4472,14.3312,JPY,1/16/2020
759,14.4928,14.3744,JPY,1/15/2020
760,14.4999,14.3817,JPY,1/14/2020
761,14.5421,14.4221,JPY,1/13/2020
762,14.6223,14.5016,JPY,1/12/2020
763,14.663,14.5442,JPY,1/9/2020
764,14.8288,14.7131,JPY,1/8/2020
765,14.9161,14.8002,JPY,1/6/2020
766,14.9046,14.787,JPY,1/5/2020
767,14.8015,14.6842,JPY,1/2/2020
768,36.9139,36.7833,British_pound,2/23/2023
769,37.0704,36.929,British_pound,2/22/2023
770,37.1125,36.9813,British_pound,2/21/2023
771,36.8469,36.7148,British_pound,2/20/2023
772,36.8675,36.7387,British_pound,2/19/2023
773,36.9257,36.7973,British_pound,2/16/2023
774,36.938,36.8054,British_pound,2/15/2023
775,37.3728,37.237,British_pound,2/14/2023
776,36.8897,36.759,British_pound,2/13/2023
777,36.8897,36.7551,British_pound,2/12/2023
778,37.1285,37.004,British_pound,2/9/2023
779,36.7995,36.6752,British_pound,2/8/2023
780,36.39,36.2652,British_pound,2/7/2023
781,36.5897,36.4614,British_pound,2/6/2023
782,36.5723,36.437,British_pound,2/5/2023
783,37.5471,37.4229,British_pound,2/2/2023
784,37.2836,37.1675,British_pound,2/1/2023
785,37.264,37.1417,British_pound,1/31/2023
786,37.1915,37.0438,British_pound,1/30/2023
787,37.1321,37.0062,British_pound,1/29/2023
788,36.8662,36.7499,British_pound,1/25/2023
789,36.8718,36.7615,British_pound,1/24/2023
790,36.9668,36.8559,British_pound,1/23/2023
791,37.065,36.9369,British_pound,1/22/2023
792,36.9317,36.7841,British_pound,1/19/2023
793,36.7362,36.5847,British_pound,1/18/2023
794,36.2935,36.1146,British_pound,1/17/2023
795,36.2225,36.0652,British_pound,1/16/2023
796,36.2761,36.1434,British_pound,1/15/2023
797,36.0441,35.8696,British_pound,1/12/2023
798,36.0639,35.8919,British_pound,1/11/2023
799,33.6562,33.565,British_pound,1/10/2023
800,33.5485,33.4503,British_pound,1/9/2023
801,32.598,32.4648,British_pound,1/5/2023
802,31.9359,31.7678,British_pound,1/4/2023
803,29.6079,29.5053,British_pound,1/3/2023
804,29.8846,29.7614,British_pound,1/2/2023
805,29.8139,29.7039,British_pound,12/29/2022
806,29.9385,29.8337,British_pound,12/28/2022
807,29.8227,29.7193,British_pound,12/27/2022
808,29.9118,29.7979,British_pound,12/26/2022
809,29.8722,29.7623,British_pound,12/25/2022
810,29.8276,29.7225,British_pound,12/22/2022
811,29.9858,29.8738,British_pound,12/21/2022
812,30.1146,30.0041,British_pound,12/20/2022
813,30.1864,30.0804,British_pound,12/19/2022
814,30.041,29.9347,British_pound,12/18/2022
815,30.464,30.3578,British_pound,12/15/2022
816,30.6018,30.4918,British_pound,12/14/2022
817,30.3576,30.2528,British_pound,12/13/2022
818,30.3152,30.2114,British_pound,12/12/2022
819,30.2355,30.1318,British_pound,12/11/2022
820,30.0107,29.9091,British_pound,12/8/2022
821,29.9699,29.8548,British_pound,12/7/2022
822,30.1204,30.0128,British_pound,12/6/2022
823,30.2436,30.1384,British_pound,12/5/2022
824,30.283,30.1644,British_pound,12/4/2022
825,29.9717,29.8615,British_pound,12/1/2022
826,29.5828,29.4737,British_pound,11/30/2022
827,29.6022,29.4966,British_pound,11/29/2022
828,29.7739,29.6698,British_pound,11/28/2022
829,29.7556,29.6407,British_pound,11/27/2022
830,29.8368,29.7359,British_pound,11/24/2022
831,29.3648,29.2516,British_pound,11/23/2022
832,29.1946,29.0875,British_pound,11/22/2022
833,29.0052,28.8967,British_pound,11/21/2022
834,29.1787,29.0704,British_pound,11/20/2022
835,29.1296,29.0208,British_pound,11/17/2022
836,29.1861,29.0685,British_pound,11/16/2022
837,29.0881,28.9854,British_pound,11/15/2022
838,28.8001,28.6946,British_pound,11/14/2022
839,28.9621,28.8553,British_pound,11/13/2022
840,27.8285,27.7275,British_pound,11/10/2022
841,28.0092,27.9095,British_pound,11/9/2022
842,27.9994,27.8972,British_pound,11/8/2022
843,27.9004,27.7861,British_pound,11/7/2022
844,27.6714,27.5572,British_pound,11/6/2022
845,27.2386,27.11,British_pound,11/3/2022
846,27.89,27.7546,British_pound,11/2/2022
847,28.0209,27.8663,British_pound,11/1/2022
848,27.91,27.7506,British_pound,10/31/2022
849,28.0355,27.8608,British_pound,10/30/2022
850,26.614,26.4459,British_pound,10/27/2022
851,22.8569,22.7185,British_pound,10/26/2022
852,22.3506,22.2158,British_pound,10/25/2022
853,22.3089,22.1789,British_pound,10/24/2022
854,22.3049,22.1782,British_pound,10/23/2022
855,22.1964,22.0685,British_pound,10/20/2022
856,22.1885,22.067,British_pound,10/19/2022
857,22.3128,22.1902,British_pound,10/18/2022
858,22.2931,22.1589,British_pound,10/17/2022
859,22.0425,21.9146,British_pound,10/16/2022
860,22.222,22.0905,British_pound,10/13/2022
861,21.8235,21.696,British_pound,10/12/2022
862,21.8632,21.7414,British_pound,10/11/2022
863,21.8172,21.6874,British_pound,10/10/2022
864,21.8526,21.7246,British_pound,10/9/2022
865,22.3217,22.1912,British_pound,10/5/2022
866,22.3493,22.2186,British_pound,10/4/2022
867,22.084,21.9509,British_pound,10/3/2022
868,21.8908,21.7589,British_pound,10/2/2022
869,21.2899,21.1621,British_pound,9/29/2022
870,20.7374,20.6133,British_pound,9/28/2022
871,21.1133,20.9861,British_pound,9/27/2022
872,21.1074,20.9792,British_pound,9/26/2022
873,22.2187,21.0903,British_pound,9/25/2022
874,22.1253,21.992,British_pound,9/22/2022
875,22.1643,22.0336,British_pound,9/21/2022
876,22.2635,22.1385,British_pound,9/20/2022
877,22.1472,22.0198,British_pound,9/19/2022
878,22.2251,22.0956,British_pound,9/18/2022
879,22.3828,22.2433,British_pound,9/15/2022
880,22.463,22.3288,British_pound,9/14/2022
881,22.7835,22.6496,British_pound,9/13/2022
882,22.6903,22.5601,British_pound,9/12/2022
883,22.4731,22.34,British_pound,9/11/2022
884,22.3705,22.2365,British_pound,9/8/2022
885,22.077,21.9422,British_pound,9/7/2022
886,22.3282,22.1971,British_pound,9/6/2022
887,22.1817,22.0493,British_pound,9/5/2022
888,22.1913,22.0547,British_pound,9/4/2022
889,22.3051,22.1688,British_pound,9/1/2022
890,22.415,22.2787,British_pound,8/31/2022
891,22.5943,22.4552,British_pound,8/30/2022
892,22.5259,22.3878,British_pound,8/29/2022
893,22.607,22.472,British_pound,8/28/2022
894,22.7763,22.6396,British_pound,8/25/2022
895,22.6703,22.5385,British_pound,8/24/2022
896,22.6316,22.5016,British_pound,8/23/2022
897,22.6771,22.5446,British_pound,8/22/2022
898,22.7136,22.5825,British_pound,8/21/2022
899,23.1744,23.0414,British_pound,8/18/2022
900,23.1974,23.062,British_pound,8/17/2022
901,23.0803,22.9465,British_pound,8/16/2022
902,23.207,23.069,British_pound,8/15/2022
903,23.2953,23.1588,British_pound,8/14/2022
904,23.4489,23.3099,British_pound,8/11/2022
905,23.28,23.1439,British_pound,8/10/2022
906,23.2416,23.1024,British_pound,8/9/2022
907,23.2704,23.1297,British_pound,8/8/2022
908,23.156,23.0184,British_pound,8/7/2022
909,23.1732,23.0337,British_pound,8/4/2022
910,23.3553,23.2139,British_pound,8/3/2022
911,23.3203,23.1802,British_pound,8/2/2022
912,23.2339,23.0889,British_pound,8/1/2022
913,23.1313,22.9898,British_pound,7/31/2022
914,23.0196,22.8776,British_pound,7/28/2022
915,22.9133,22.7766,British_pound,7/27/2022
916,22.7595,22.6196,British_pound,7/26/2022
917,22.9019,22.7639,British_pound,7/25/2022
918,22.7971,22.6542,British_pound,7/24/2022
919,22.6455,22.5058,British_pound,7/21/2022
920,22.7209,22.5805,British_pound,7/20/2022
921,22.8129,22.6726,British_pound,7/19/2022
922,22.6755,22.535,British_pound,7/18/2022
923,22.4415,22.3013,British_pound,7/17/2022
924,22.68,22.5396,British_pound,7/7/2022
925,22.5134,22.3783,British_pound,7/6/2022
926,22.7084,22.5715,British_pound,7/5/2022
927,22.9888,22.8479,British_pound,7/4/2022
928,22.8391,22.7004,British_pound,7/3/2022
929,22.9412,22.7984,British_pound,6/29/2022
930,23.0516,22.9078,British_pound,6/28/2022
931,23.0685,22.9258,British_pound,6/27/2022
932,23.0704,22.9255,British_pound,6/26/2022
933,22.9932,22.849,British_pound,6/23/2022
934,23.0233,22.8804,British_pound,6/22/2022
935,23.0779,22.9291,British_pound,6/21/2022
936,23.0704,22.9372,British_pound,6/20/2022
937,22.997,22.8595,British_pound,6/19/2022
938,22.8353,22.6976,British_pound,6/16/2022
939,22.7826,22.6532,British_pound,6/15/2022
940,22.7103,22.5805,British_pound,6/14/2022
941,22.858,22.7232,British_pound,6/13/2022
942,23.0943,22.9512,British_pound,6/12/2022
943,23.5086,23.3705,British_pound,6/9/2022
944,23.5273,23.3905,British_pound,6/8/2022
945,23.3974,23.2572,British_pound,6/7/2022
946,23.5039,23.3644,British_pound,6/6/2022
947,23.358,23.2035,British_pound,6/5/2022
948,23.4777,23.3323,British_pound,6/2/2022
949,23.4862,23.3374,British_pound,6/1/2022
950,23.4783,23.3354,British_pound,5/31/2022
951,23.5697,23.4266,British_pound,5/30/2022
952,23.5343,23.3839,British_pound,5/29/2022
953,23.4876,23.3406,British_pound,5/26/2022
954,23.2937,23.1408,British_pound,5/25/2022
955,23.2123,23.0612,British_pound,5/24/2022
956,23.2169,23.0713,British_pound,5/23/2022
957,22.8921,22.7462,British_pound,5/22/2022
958,22.7913,22.6344,British_pound,5/19/2022
959,22.7767,22.6237,British_pound,5/18/2022
960,22.8915,22.7329,British_pound,5/17/2022
961,22.4872,22.3327,British_pound,5/16/2022
962,22.5172,22.3596,British_pound,5/15/2022
963,22.4266,22.2689,British_pound,5/12/2022
964,22.7903,22.6308,British_pound,5/11/2022
965,22.8887,22.7476,British_pound,5/10/2022
966,22.9499,22.7986,British_pound,5/9/2022
967,22.8906,22.7368,British_pound,5/8/2022
968,23.0723,22.9196,British_pound,4/28/2022
969,23.3813,23.2306,British_pound,4/27/2022
970,23.6444,23.4709,British_pound,4/26/2022
971,24.3696,24.2264,British_pound,4/21/2022
972,24.2241,24.0734,British_pound,4/20/2022
973,24.1183,23.9691,British_pound,4/19/2022
974,24.064,23.9013,British_pound,4/18/2022
975,24.1237,23.9495,British_pound,4/17/2022
976,24.2183,24.0431,British_pound,4/14/2022
977,24.0536,23.8719,British_pound,4/13/2022
978,24.1729,23.9912,British_pound,4/12/2022
979,24.1145,23.9396,British_pound,4/11/2022
980,24.0051,23.8293,British_pound,4/10/2022
981,24.0746,23.9016,British_pound,4/7/2022
982,24.0436,23.8532,British_pound,4/6/2022
983,24.0772,23.8923,British_pound,4/5/2022
984,24.031,23.8614,British_pound,4/4/2022
985,24.0251,23.8525,British_pound,4/3/2022
986,24.0483,23.8753,British_pound,3/31/2022
987,24.1423,23.9724,British_pound,3/30/2022
988,24.1466,23.9652,British_pound,3/29/2022
989,24.1207,23.9402,British_pound,3/28/2022
990,24.2409,24.0603,British_pound,3/27/2022
991,24.2647,24.084,British_pound,3/24/2022
992,24.3432,24.1651,British_pound,3/23/2022
993,24.5622,24.3793,British_pound,3/22/2022
994,24.0382,23.8516,British_pound,3/21/2022
995,20.8026,20.6246,British_pound,3/20/2022
996,20.7521,20.5813,British_pound,3/17/2022
997,20.6716,20.5001,British_pound,3/16/2022
998,20.6038,20.436,British_pound,3/15/2022
999,20.5643,20.3998,British_pound,3/14/2022
1000,20.5754,20.4043,British_pound,3/13/2022
1001,20.7615,20.5908,British_pound,3/10/2022
1002,20.7505,20.5793,British_pound,3/9/2022
1003,20.7111,20.542,British_pound,3/8/2022
1004,20.7789,20.6082,British_pound,3/7/2022
1005,20.8736,20.7012,British_pound,3/6/2022
1006,21.0992,20.931,British_pound,3/3/2022
1007,21.0345,20.8516,British_pound,3/2/2022
1008,21.1576,20.9775,British_pound,3/1/2022
1009,21.1338,20.9606,British_pound,2/28/2022
1010,21.1575,20.9747,British_pound,2/27/2022
1011,21.1355,20.9556,British_pound,2/24/2022
1012,21.3472,21.2635,British_pound,2/23/2022
1013,21.3887,21.2098,British_pound,2/22/2022
1014,21.4888,21.3168,British_pound,2/21/2022
1015,21.4493,21.2663,British_pound,2/20/2022
1016,21.4777,21.303,British_pound,2/17/2022
1017,21.3998,21.2123,British_pound,2/16/2022
1018,21.3687,21.1944,British_pound,2/15/2022
1019,21.3191,21.137,British_pound,2/14/2022
1020,21.401,21.219,British_pound,2/13/2022
1021,21.4145,21.2376,British_pound,2/10/2022
1022,21.4304,21.2542,British_pound,2/9/2022
1023,21.3716,21.19,British_pound,2/8/2022
1024,21.3178,21.1413,British_pound,2/7/2022
1025,21.3514,21.1685,British_pound,2/6/2022
1026,21.4843,21.3031,British_pound,2/3/2022
1027,21.4066,21.2299,British_pound,2/2/2022
1028,21.2916,21.114,British_pound,2/1/2022
1029,21.1476,20.9658,British_pound,1/31/2022
1030,21.153,20.9747,British_pound,1/30/2022
1031,21.3277,21.141,British_pound,1/26/2022
1032,21.2108,21.037,British_pound,1/25/2022
1033,21.2948,21.1137,British_pound,1/24/2022
1034,21.3924,21.2072,British_pound,1/23/2022
1035,21.47,21.2883,British_pound,1/20/2022
1036,21.5173,21.3405,British_pound,1/19/2022
1037,21.4618,21.2894,British_pound,1/18/2022
1038,21.5615,21.3895,British_pound,1/17/2022
1039,21.5738,21.3991,British_pound,1/16/2022
1040,21.644,21.4683,British_pound,1/13/2022
1041,21.5166,21.3379,British_pound,1/12/2022
1042,21.436,21.2588,British_pound,1/11/2022
1043,21.4443,21.2639,British_pound,1/10/2022
1044,21.4451,21.259,British_pound,1/9/2022
1045,21.3721,21.1921,British_pound,1/5/2022
1046,21.2917,21.114,British_pound,1/4/2022
1047,21.3216,21.1405,British_pound,1/3/2022
1048,21.3532,21.1752,British_pound,1/2/2022
1049,21.2838,21.1151,British_pound,12/30/2021
1050,21.2018,21.034,British_pound,12/29/2021
1051,21.2286,21.0542,British_pound,12/28/2021
1052,21.1497,20.9738,British_pound,12/27/2021
1053,21.126,20.9486,British_pound,12/26/2021
1054,21.1986,21.0238,British_pound,12/23/2021
1055,21.0061,20.8285,British_pound,12/22/2021
1056,20.9051,20.7292,British_pound,12/21/2021
1057,20.8357,20.6648,British_pound,12/20/2021
1058,20.9051,20.7265,British_pound,12/19/2021
1059,21.0456,20.8718,British_pound,12/16/2021
1060,20.9225,20.7544,British_pound,12/15/2021
1061,20.909,20.7349,British_pound,12/14/2021
1062,20.9231,20.7538,British_pound,12/13/2021
1063,20.9456,20.7645,British_pound,12/12/2021
1064,20.7899,20.6123,British_pound,12/9/2021
1065,20.8435,20.6736,British_pound,12/8/2021
1066,20.9099,20.7421,British_pound,12/7/2021
1067,20.9554,20.7769,British_pound,12/6/2021
1068,20.8821,20.7044,British_pound,12/5/2021
1069,21.0256,20.8589,British_pound,12/2/2021
1070,21.0229,20.8483,British_pound,12/1/2021
1071,21.0514,20.875,British_pound,11/30/2021
1072,21.0574,20.8816,British_pound,11/29/2021
1073,21.0542,20.8771,British_pound,11/28/2021
1074,21.0203,20.8439,British_pound,11/25/2021
1075,21.1039,20.9447,British_pound,11/24/2021
1076,21.0787,20.9135,British_pound,11/23/2021
1077,21.2049,21.0315,British_pound,11/22/2021
1078,21.2349,21.0548,British_pound,11/21/2021
1079,21.2838,21.11,British_pound,11/18/2021
1080,21.2409,21.0643,British_pound,11/17/2021
1081,21.22,21.0428,British_pound,11/16/2021
1082,21.2042,21.0303,British_pound,11/15/2021
1083,21.1705,20.9862,British_pound,11/14/2021
1084,21.1376,20.9628,British_pound,11/11/2021
1085,21.3104,21.1288,British_pound,11/10/2021
1086,21.4098,21.2315,British_pound,11/9/2021
1087,21.3293,21.1473,British_pound,11/8/2021
1088,21.2992,21.1146,British_pound,11/7/2021
1089,21.4349,21.2546,British_pound,11/4/2021
1090,21.5411,21.3572,British_pound,11/3/2021
1091,21.5443,21.3587,British_pound,11/2/2021
1092,21.5777,21.3909,British_pound,11/1/2021
1093,21.5903,21.4034,British_pound,10/31/2021
1094,21.7008,21.5235,British_pound,10/28/2021
1095,21.6685,21.4947,British_pound,10/27/2021
1096,21.7863,21.6118,British_pound,10/26/2021
1097,21.6993,21.5148,British_pound,10/25/2021
1098,21.7141,21.5256,British_pound,10/24/2021
1099,21.6869,21.5019,British_pound,10/20/2021
1100,21.8082,21.6263,British_pound,10/19/2021
1101,21.6696,21.4845,British_pound,10/18/2021
1102,21.6989,21.5124,British_pound,10/17/2021
1103,21.6443,21.4643,British_pound,10/14/2021
1104,21.4888,21.3022,British_pound,10/13/2021
1105,21.51,21.3318,British_pound,10/12/2021
1106,21.5097,21.3257,British_pound,10/11/2021
1107,21.4801,21.2915,British_pound,10/10/2021
1108,21.4179,21.2329,British_pound,10/6/2021
1109,21.4881,21.3084,British_pound,10/5/2021
1110,21.4662,21.2804,British_pound,10/4/2021
1111,21.3776,21.1944,British_pound,10/3/2021
1112,21.2201,21.0473,British_pound,9/30/2021
1113,21.2822,21.1036,British_pound,9/29/2021
1114,21.4512,21.2713,British_pound,9/28/2021
1115,21.5966,21.4163,British_pound,9/27/2021
1116,21.5872,21.4004,British_pound,9/26/2021
1117,21.635,21.4501,British_pound,9/23/2021
1118,21.5218,21.3458,British_pound,9/22/2021
1119,21.5821,21.4005,British_pound,9/21/2021
1120,21.5527,21.3671,British_pound,9/20/2021
1121,21.682,21.4947,British_pound,9/19/2021
1122,21.8309,21.6493,British_pound,9/16/2021
1123,21.8198,21.6385,British_pound,9/15/2021
1124,21.8579,21.6695,British_pound,9/14/2021
1125,21.8161,21.6328,British_pound,9/13/2021
1126,21.8394,21.65,British_pound,9/12/2021
1127,21.835,21.6456,British_pound,9/9/2021
1128,21.726,21.5437,British_pound,9/8/2021
1129,21.7349,21.5574,British_pound,9/7/2021
1130,21.8315,21.6514,British_pound,9/6/2021
1131,21.8662,21.6766,British_pound,9/5/2021
1132,21.7472,21.5674,British_pound,9/2/2021
1133,21.6937,21.5081,British_pound,9/1/2021
1134,21.7433,21.5528,British_pound,8/31/2021
1135,21.6931,21.5151,British_pound,8/30/2021
1136,21.7099,21.5254,British_pound,8/29/2021
1137,21.6586,21.4777,British_pound,8/26/2021
1138,21.6268,21.4464,British_pound,8/25/2021
1139,21.635,21.4561,British_pound,8/24/2021
1140,21.5775,21.3962,British_pound,8/23/2021
1141,21.4835,21.2959,British_pound,8/22/2021
1142,21.567,21.3819,British_pound,8/19/2021
1143,21.7112,21.5223,British_pound,8/18/2021
1144,21.7423,21.5501,British_pound,8/17/2021
1145,21.8645,21.6826,British_pound,8/16/2021
1146,21.8652,21.6762,British_pound,8/15/2021
1147,21.8042,21.6201,British_pound,8/11/2021
1148,21.8609,21.6785,British_pound,8/10/2021
1149,21.8787,21.6879,British_pound,8/9/2021
1150,21.8781,21.6941,British_pound,8/8/2021
1151,21.9542,21.7715,British_pound,8/5/2021
1152,21.961,21.7854,British_pound,8/4/2021
1153,21.9697,21.7851,British_pound,8/3/2021
1154,21.9002,21.7242,British_pound,8/2/2021
1155,21.9343,21.7508,British_pound,8/1/2021
1156,22.0242,21.8377,British_pound,7/29/2021
1157,21.8885,21.7105,British_pound,7/28/2021
1158,21.7647,21.5806,British_pound,7/27/2021
1159,21.7396,21.5583,British_pound,7/26/2021
1160,21.6658,21.4828,British_pound,7/25/2021
1161,21.7066,21.5188,British_pound,7/18/2021
1162,21.8555,21.6735,British_pound,7/15/2021
1163,21.8396,21.6646,British_pound,7/14/2021
1164,21.8235,21.6441,British_pound,7/13/2021
1165,21.8211,21.6368,British_pound,7/12/2021
1166,21.9085,21.7259,British_pound,7/11/2021
1167,21.6684,21.4886,British_pound,7/8/2021
1168,21.7978,21.6163,British_pound,7/7/2021
1169,21.8359,21.6562,British_pound,7/6/2021
1170,21.8198,21.64,British_pound,7/5/2021
1171,21.7687,21.5795,British_pound,7/4/2021
1172,21.8208,21.635,British_pound,6/30/2021
1173,21.767,21.5855,British_pound,6/29/2021
1174,21.862,21.6886,British_pound,6/28/2021
1175,21.8453,21.6616,British_pound,6/27/2021
1176,21.8938,21.715,British_pound,6/24/2021
1177,21.9796,21.7983,British_pound,6/23/2021
1178,21.8652,21.6787,British_pound,6/22/2021
1179,21.8228,21.6438,British_pound,6/21/2021
1180,21.7118,21.5245,British_pound,6/20/2021
1181,21.9233,21.7445,British_pound,6/17/2021
1182,22.1901,22.0101,British_pound,6/16/2021
1183,22.0773,21.8967,British_pound,6/15/2021
1184,22.1681,21.9839,British_pound,6/14/2021
1185,22.1734,21.9893,British_pound,6/13/2021
1186,22.1535,21.9646,British_pound,6/10/2021
1187,22.3007,22.1227,British_pound,6/9/2021
1188,22.2615,22.0768,British_pound,6/8/2021
1189,22.3366,22.1455,British_pound,6/7/2021
1190,22.3084,22.1235,British_pound,6/6/2021
1191,22.3541,22.1644,British_pound,6/3/2021
1192,22.2789,22.1061,British_pound,6/2/2021
1193,22.3178,22.125,British_pound,6/1/2021
1194,22.3375,22.1483,British_pound,5/31/2021
1195,22.3656,22.172,British_pound,5/30/2021
1196,22.323,22.1411,British_pound,5/27/2021
1197,22.295,22.1058,British_pound,5/26/2021
